difficulty	qid	sid	text	type	dep	par
Medium	fables-03-16	fables-03	Who came to the assistance of the Eagle?	Story	"1	Who	who	_	WP	_	2	nsubj	_	_
2	came	come	_	VBD	_	0	root	_	_
3	to	to	_	TO	_	5	case	_	_
4	the	the	_	DT	_	5	det	_	_
5	assistance	assistance	_	NN	_	2	nmod	_	_
6	of	of	_	IN	_	8	case	_	_
7	the	the	_	DT	_	8	det	_	_
8	Eagle	Eagle	_	NNP	_	5	nmod	_	_
9	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD came) (PP (TO to) (NP (NP (DT the) (NN assistance)) (PP (IN of) (NP (DT the) (NNP Eagle))))))) (. ?)))
Medium	fables-03-17	fables-03	What did the countryman own?	Sch	"1	What	what	_	WP	_	5	dobj	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	countryman	countryman	_	NN	_	5	nsubj	_	_
5	own	own	_	VB	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (DT the) (NN countryman)) (VP (VB own))) (. ?)))
Medium	fables-03-18	fables-03	Who succeeded in freeing him?	Story	"1	Who	who	_	WP	_	2	nsubj	_	_
2	succeeded	succeed	_	VBD	_	0	root	_	_
3	in	in	_	IN	_	4	mark	_	_
4	freeing	free	_	VBG	_	2	advcl	_	_
5	him	he	_	PRP	_	4	dobj	_	_
6	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD succeeded) (PP (IN in) (S (VP (VBG freeing) (NP (PRP him))))))) (. ?)))
Medium	fables-03-19	fables-03	What did the countryman free the eagle from?	Sch	"1	What	what	_	WP	_	5	dep	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	countryman	countryman	_	NN	_	5	nsubj	_	_
5	free	free	_	JJ	_	0	root	_	_
6	the	the	_	DT	_	7	det	_	_
7	eagle	eagle	_	NN	_	5	dobj	_	_
8	from	from	_	IN	_	5	nmod	_	_
9	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VP (VBD did) (NP (DT the) (NN countryman)) (ADVP (JJ free) (NP (DT the) (NN eagle))) (PP (IN from)))) (. ?)))
Medium	fables-03-20	fables-03	What did the Serpent spat?	Sch | Story	"1	What	what	_	WP	_	0	root	_	_
2	did	do	_	VBD	_	1	root	_	_
3	the	the	_	DT	_	5	det	_	_
4	Serpent	Serpent	_	NNP	_	5	compound	_	_
5	spat	spat	_	NN	_	2	nsubj	_	_
6	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VP (VBD did) (NP (DT the) (NNP Serpent) (NN spat)))) (. ?)))
Medium	fables-03-21	fables-03	Who spilled its contents?	Story	"1	Who	who	_	WP	_	2	nsubj	_	_
2	spilled	spill	_	VBD	_	0	root	_	_
3	its	its	_	PRP$	_	4	nmod:poss	_	_
4	contents	contents	_	NNS	_	2	dobj	_	_
5	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD spilled) (NP (PRP$ its) (NNS contents)))) (. ?)))
Medium	mc500.train.25.1	mc500.train.25	Where did Maxine live?	Story	"1	Where	where	_	WRB	_	4	advmod	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Maxine	Maxine	_	NNP	_	4	nsubj	_	_
4	live	live	_	VB	_	0	root	_	_
5	?	?	_	.	_	4	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (VBD did) (NP (NNP Maxine)) (VP (VB live))) (. ?)))
Medium	mc500.train.111.2	mc500.train.111	What did Will hear?	Story	"1	What	what	_	WP	_	4	dobj	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Will	Will	_	NNP	_	4	nsubj	_	_
4	hear	hear	_	VB	_	0	root	_	_
5	?	?	_	.	_	4	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (NNP Will)) (VP (VB hear))) (. ?)))
Medium	mc500.train.111.3	mc500.train.111	How did Will get to the store?	Story	"1	How	how	_	WRB	_	4	advmod	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Will	Will	_	NNP	_	4	nsubj	_	_
4	get	get	_	VB	_	0	root	_	_
5	to	to	_	TO	_	7	case	_	_
6	the	the	_	DT	_	7	det	_	_
7	store	store	_	NN	_	4	nmod	_	_
8	?	?	_	.	_	4	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB How)) (SQ (VBD did) (NP (NNP Will)) (VP (VB get) (PP (TO to) (NP (DT the) (NN store))))) (. ?)))
Medium	mc500.train.111.4	mc500.train.111	Where did Will walk to?	Story	"1	Where	where	_	WRB	_	4	advmod	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Will	Will	_	NNP	_	4	nsubj	_	_
4	walk	walk	_	VB	_	0	root	_	_
5	to	to	_	TO	_	4	nmod	_	_
6	?	?	_	.	_	4	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (VBD did) (NP (NNP Will)) (VP (VB walk) (PP (TO to)))) (. ?)))
Medium	mc500.train.0.13	mc500.train.0	What did Ellen and Alyssa have to drink?	Story	"1	What	what	_	WP	_	6	dep	_	_
2	did	do	_	VBD	_	6	aux	_	_
3	Ellen	Ellen	_	NNP	_	6	nsubj	_	_
4	and	and	_	CC	_	3	cc	_	_
5	Alyssa	Alyssa	_	NNP	_	3	conj	_	_
6	have	have	_	VBP	_	0	root	_	_
7	to	to	_	TO	_	8	mark	_	_
8	drink	drink	_	VB	_	6	xcomp	_	_
9	?	?	_	.	_	6	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (NNP Ellen) (CC and) (NNP Alyssa)) (VP (VBP have) (S (VP (TO to) (VP (VB drink)))))) (. ?)))
Medium	mc500.train.0.14	mc500.train.0	What did the ladies do after dinner?	Story	"1	What	what	_	WP	_	5	dobj	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	ladies	lady	_	NNS	_	5	nsubj	_	_
5	do	do	_	VBP	_	0	root	_	_
6	after	after	_	IN	_	7	case	_	_
7	dinner	dinner	_	NN	_	5	nmod	_	_
8	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (DT the) (NNS ladies)) (VP (VBP do) (PP (IN after) (NP (NN dinner))))) (. ?)))
Medium	mc500.train.0.15	mc500.train.0	Did Alyssa and her friends have a good time?	Story	"1	Did	do	_	VBD	_	6	aux	_	_
2	Alyssa	Alyssa	_	NNP	_	6	nsubj	_	_
3	and	and	_	CC	_	2	cc	_	_
4	her	she	_	PRP$	_	5	nmod:poss	_	_
5	friends	friend	_	NNS	_	2	conj	_	_
6	have	have	_	VBP	_	0	root	_	_
7	a	a	_	DT	_	9	det	_	_
8	good	good	_	JJ	_	9	amod	_	_
9	time	time	_	NN	_	6	dobj	_	_
10	?	?	_	.	_	6	punct	_	_"	(ROOT (S (VP (VBD Did) (SBAR (S (NP (NP (NNP Alyssa)) (CC and) (NP (PRP$ her) (NNS friends))) (VP (VBP have) (NP (DT a) (JJ good) (NN time)))))) (. ?)))
Medium	mc500.train.0.16	mc500.train.0	Did Alyssa go swimming?	Story	"1	Did	do	_	VBD	_	3	aux	_	_
2	Alyssa	Alyssa	_	NNP	_	3	nsubj	_	_
3	go	go	_	VB	_	0	root	_	_
4	swimming	swim	_	VBG	_	3	xcomp	_	_
5	?	?	_	.	_	3	punct	_	_"	(ROOT (SQ (VBD Did) (NP (NNP Alyssa)) (VP (VB go) (NP (VBG swimming))) (. ?)))
Medium	mc500.train.0.21	mc500.train.0	Who did Alyssa call?	Story	"1	Who	who	_	WP	_	4	dobj	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Alyssa	Alyssa	_	NNP	_	4	nsubj	_	_
4	call	call	_	VB	_	0	root	_	_
5	?	?	_	.	_	4	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VBD did) (NP (NNP Alyssa)) (VP (VB call))) (. ?)))
Medium	mc500.train.0.22	mc500.train.0	Why did the ladies go back to Ellen’s house?	Story	"1	Why	why	_	WRB	_	5	advmod	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	ladies	lady	_	NNS	_	5	nsubj	_	_
5	go	go	_	VBP	_	0	root	_	_
6	back	back	_	RB	_	5	advmod	_	_
7	to	to	_	TO	_	10	case	_	_
8	Ellen	Ellen	_	NNP	_	10	nmod:poss	_	_
9	's	's	_	POS	_	8	case	_	_
10	house	house	_	NN	_	6	nmod	_	_
11	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Why)) (SQ (VBD did) (NP (DT the) (NNS ladies)) (VP (VBP go) (ADVP (RB back)) (PP (TO to) (NP (NP (NNP Ellen) (POS 's)) (NN house))))) (. ?)))
Medium	mc500.train.23.16	mc500.train.23	What  did Andrew's dad say about the newspaper?	Story	"1	What	what	_	WP	_	6	dobj	_	_
2	did	do	_	VBD	_	6	aux	_	_
3	Andrew	Andrew	_	NNP	_	5	nmod:poss	_	_
4	's	's	_	POS	_	3	case	_	_
5	dad	dad	_	NN	_	6	nsubj	_	_
6	say	say	_	VBP	_	0	root	_	_
7	about	about	_	IN	_	9	case	_	_
8	the	the	_	DT	_	9	det	_	_
9	newspaper	newspaper	_	NN	_	6	nmod	_	_
10	?	?	_	.	_	6	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VP (VBD did) (SBAR (S (NP (NP (NNP Andrew) (POS 's)) (NN dad)) (VP (VBP say) (PP (IN about) (NP (DT the) (NN newspaper)))))))) (. ?)))
Medium	mc500.train.23.17	mc500.train.23	Where was the newspaper?	Story	"1	Where	where	_	WRB	_	2	advmod	_	_
2	was	be	_	VBD	_	0	root	_	_
3	the	the	_	DT	_	4	det	_	_
4	newspaper	newspaper	_	NN	_	2	nsubj	_	_
5	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (VBD was) (NP (DT the) (NN newspaper))) (. ?)))
Medium	mc500.train.23.18	mc500.train.23	Who went down the slide?	Story	"1	Who	who	_	WP	_	2	nsubj	_	_
2	went	go	_	VBD	_	0	root	_	_
3	down	down	_	IN	_	5	case	_	_
4	the	the	_	DT	_	5	det	_	_
5	slide	slide	_	NN	_	2	nmod	_	_
6	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD went) (ADVP (IN down) (NP (DT the) (NN slide))))) (. ?)))
Medium	mc500.train.23.19	mc500.train.23	What were the animals at the circus doing?	Story	"1	What	what	_	WP	_	0	root	_	_
2	were	be	_	VBD	_	1	cop	_	_
3	the	the	_	DT	_	4	det	_	_
4	animals	animal	_	NNS	_	1	nsubj	_	_
5	at	at	_	IN	_	7	case	_	_
6	the	the	_	DT	_	7	det	_	_
7	circus	circus	_	NN	_	4	nmod	_	_
8	doing	do	_	VBG	_	7	acl	_	_
9	?	?	_	.	_	1	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD were) (NP (NP (DT the) (NNS animals)) (PP (IN at) (NP (NP (DT the) (NN circus)) (VP (VBG doing)))))) (. ?)))
Medium	mc500.train.23.20	mc500.train.23	What did he bring to his dad?	Story	"1	What	what	_	WP	_	4	dobj	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	he	he	_	PRP	_	4	nsubj	_	_
4	bring	bring	_	VB	_	0	root	_	_
5	to	to	_	TO	_	7	case	_	_
6	his	he	_	PRP$	_	7	nmod:poss	_	_
7	dad	dad	_	NN	_	4	nmod	_	_
8	?	?	_	.	_	4	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (PRP he)) (VP (VB bring) (PP (TO to) (NP (PRP$ his) (NN dad))))) (. ?)))
Medium	mc500.train.23.21	mc500.train.23	What did Andrew need to do before he could go to the circus?	Story	"1	What	what	_	WP	_	4	dep	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Andrew	Andrew	_	NNP	_	4	nsubj	_	_
4	need	need	_	VB	_	0	root	_	_
5	to	to	_	TO	_	6	mark	_	_
6	do	do	_	VB	_	4	xcomp	_	_
7	before	before	_	IN	_	10	mark	_	_
8	he	he	_	PRP	_	10	nsubj	_	_
9	could	could	_	MD	_	10	aux	_	_
10	go	go	_	VB	_	6	advcl	_	_
11	to	to	_	TO	_	13	case	_	_
12	the	the	_	DT	_	13	det	_	_
13	circus	circus	_	NN	_	10	nmod	_	_
14	?	?	_	.	_	4	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (NNP Andrew)) (VP (VB need) (S (VP (TO to) (VP (VB do) (SBAR (IN before) (S (NP (PRP he)) (VP (MD could) (VP (VB go) (PP (TO to) (NP (DT the) (NN circus)))))))))))) (. ?)))
Medium	mc500.train.23.22	mc500.train.23	Who ate the peanuts?	Story	"1	Who	who	_	WP	_	2	nsubj	_	_
2	ate	eat	_	VBD	_	0	root	_	_
3	the	the	_	DT	_	4	det	_	_
4	peanuts	peanut	_	NNS	_	2	dobj	_	_
5	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD ate) (NP (DT the) (NNS peanuts)))) (. ?)))
Medium	mc500.train.18.9	mc500.train.18	Why was Kelly in a hurry?	Story	"1	Why	why	_	WRB	_	0	root	_	_
2	was	be	_	VBD	_	1	dep	_	_
3	Kelly	Kelly	_	NNP	_	2	nsubj	_	_
4	in	in	_	IN	_	6	case	_	_
5	a	a	_	DT	_	6	det	_	_
6	hurry	hurry	_	NN	_	3	nmod	_	_
7	?	?	_	.	_	1	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Why)) (SQ (VBD was) (NP (NP (NNP Kelly)) (PP (IN in) (NP (DT a) (NN hurry))))) (. ?)))
Medium	mc500.train.18.17	mc500.train.18	What did Kelly use to tie the flowers together?	Story	"1	What	what	_	WP	_	4	dep	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Kelly	Kelly	_	NNP	_	4	nsubj	_	_
4	use	use	_	VB	_	0	root	_	_
5	to	to	_	TO	_	6	mark	_	_
6	tie	tie	_	VB	_	4	xcomp	_	_
7	the	the	_	DT	_	8	det	_	_
8	flowers	flower	_	NNS	_	6	dobj	_	_
9	together	together	_	RB	_	6	advmod	_	_
10	?	?	_	.	_	4	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (NNP Kelly)) (VP (VB use) (S (VP (TO to) (VP (VB tie) (NP (DT the) (NNS flowers)) (ADVP (RB together))))))) (. ?)))
Medium	mc500.train.18.18	mc500.train.18	what did Kelly give her mom as a present?	Story	"1	what	what	_	WP	_	4	dep	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Kelly	Kelly	_	NNP	_	4	nsubj	_	_
4	give	give	_	VB	_	0	root	_	_
5	her	she	_	PRP$	_	6	nmod:poss	_	_
6	mom	mom	_	NN	_	4	dobj	_	_
7	as	as	_	IN	_	9	case	_	_
8	a	a	_	DT	_	9	det	_	_
9	present	present	_	JJ	_	4	nmod	_	_
10	?	?	_	.	_	4	punct	_	_"	(ROOT (SBARQ (WHNP (WP what)) (SQ (VBD did) (NP (NNP Kelly)) (VP (VB give) (NP (PRP$ her) (NN mom)) (PP (IN as) (NP (DT a) (JJ present))))) (. ?)))
Medium	mc500.train.18.19	mc500.train.18	What was her baby sister's name?	Story	"1	What	what	_	WP	_	0	root	_	_
2	was	be	_	VBD	_	1	cop	_	_
3	her	she	_	PRP$	_	5	nmod:poss	_	_
4	baby	baby	_	NN	_	5	compound	_	_
5	sister	sister	_	NN	_	7	nmod:poss	_	_
6	's	's	_	POS	_	5	case	_	_
7	name	name	_	NN	_	1	nsubj	_	_
8	?	?	_	.	_	1	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD was) (NP (NP (PRP$ her) (NN baby) (NN sister) (POS 's)) (NN name))) (. ?)))
Medium	mc500.train.18.20	mc500.train.18	Why did Kelly hide the flowers a second time?	Story	"1	Why	why	_	WRB	_	4	advmod	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	Kelly	Kelly	_	NNP	_	4	nsubj	_	_
4	hide	hide	_	VB	_	0	root	_	_
5	the	the	_	DT	_	6	det	_	_
6	flowers	flower	_	NNS	_	4	dobj	_	_
7	a	a	_	DT	_	9	det	_	_
8	second	second	_	JJ	_	9	amod	_	_
9	time	time	_	NN	_	4	nmod:npmod	_	_
10	?	?	_	.	_	4	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Why)) (SQ (VBD did) (NP (NNP Kelly)) (VP (VB hide) (NP (DT the) (NNS flowers)) (NP-TMP (DT a) (JJ second) (NN time)))) (. ?)))
Medium	mc500.train.18.21	mc500.train.18	Why was Kelly collecting flowers?	Story	"1	Why	why	_	WRB	_	5	advmod	_	_
2	was	be	_	VBD	_	5	cop	_	_
3	Kelly	Kelly	_	NNP	_	5	compound	_	_
4	collecting	collect	_	VBG	_	5	amod	_	_
5	flowers	flower	_	NNS	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Why)) (SQ (VBD was) (NP (NNP Kelly)) (VP (VBG collecting) (NP (NNS flowers)))) (. ?)))
